0.000000000000000000e+00
9.599999999999998579e+01
1.919999999999999716e+02
2.879999999999999432e+02
3.839999999999999432e+02
4.799999999999999432e+02
5.759999999999998863e+02
6.719999999999998863e+02
7.679999999999998863e+02
8.639999999999998863e+02
9.599999999999998863e+02
1.055999999999999773e+03
1.151999999999999773e+03
